Unnamed: 0;row_key;periode;as_of_date;flag_trx;variable;divisi_kelolaan;group_corporate;bulan1;namabulan1;bulan2;namabulan2;bulan3;namabulan3;bulan4;namabulan4;bulan5;namabulan5;bulan6;namabulan6;bulan7;namabulan7;bulan8;namabulan8;bulan9;namabulan9;bulan10;namabulan10;bulan11;namabulan11;bulan12;namabulan12;mean_value;min_value;max_value;max_bulan;min_bulan
21023;~YEAR ON YEAR~~luar negeri asia~~Saraswanti Indoland Developmen~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;luar negeri asia;Saraswanti Indoland Developmen;15255891135.438547;2022-10;11673023946.08267;2022-11;12719404528.3808;2022-12;5753238796.14285;2023-01;8088721195.77805;2023-02;7902390787.36521;2023-03;17764210840.877247;2023-04;33261953772.7881;2023-05;35576292945.052444;2023-06;30503788775.01976;2023-07;41697670394.89362;2023-08;41964951507.36283;2023-09;21846794885.431847;5753238796.14285;41964951507.36283;202309;202301
21026;~YEAR ON YEAR~~luar negeri asia~~Saraswanti Indoland Developmen~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;luar negeri asia;Saraswanti Indoland Developmen;28004438504.36;2022-10;20903103339.2;2022-11;28734448958.64;2022-12;28584225962.24;2023-01;11677518624.28;2023-02;60789920517.16;2023-03;64734502439.72;2023-04;58714368113.36;2023-05;17463332996.09;2023-06;34212206283.68;2023-07;44124579429.05;2023-08;18801875384.02;2023-09;34728710045.98333;11677518624.28;64734502439.72;2023-04;2023-02
21027;~YEAR ON YEAR~~luar negeri asia~~Saraswanti Indoland Developmen~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;luar negeri asia;Saraswanti Indoland Developmen;0.0;2022-10;5398832822.32;2022-11;9303083586.48;2022-12;1592921483.84;2023-01;2929000000.0;2023-02;227250000.0;2023-03;4919193393.08;2023-04;1413766690.0;2023-05;11650553352.39;2023-06;454500000.0;2023-07;2316164661.38;2023-08;7272774262.97;2023-09;4316185477.496364;227250000.0;11650553352.39;2023-05;2023-02
21030;~YEAR ON YEAR~~luar negeri asia~~Saraswanti Indoland Developmen~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;luar negeri asia;Saraswanti Indoland Developmen;30201996368.01;2022-10;14113432731.74;2022-11;51264262780.22;2022-12;25465064345.96;2023-01;31512593825.46;2023-02;60302492035.59;2023-03;51135590227.55;2023-04;68433440708.9;2023-05;39869712112.88;2023-06;30631243909.67;2023-07;19970052868.73;2023-08;43739618105.8;2023-09;38886625001.70917;14113432731.74;68433440708.9;2023-05;2022-11
21031;~YEAR ON YEAR~~luar negeri asia~~Saraswanti Indoland Developmen~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;luar negeri asia;Saraswanti Indoland Developmen;28252594518.6;2022-10;2160942219.52;2022-11;3989500000.0;2022-12;15754871248.24;2023-01;1868907633.98;2023-02;17952379078.51;2023-03;31308294301.9;2023-04;1957727286.48;2023-05;1801411190.36;2023-06;12081839296.25;2023-07;7711306392.24;2023-08;9958128418.88;2023-09;11233158465.413332;1801411190.36;31308294301.9;2023-04;2023-06
21032;~YEAR ON YEAR~~luar negeri asia~~Saraswanti Indoland Developmen~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;luar negeri asia;Saraswanti Indoland Developmen;85.446;2022-10;7.272;2022-11;13.332;2022-12;50.5;2023-01;15.857;2023-02;27.573;2023-03;47.773;2023-04;2.828;2023-05;10.201;2023-06;33.431000000000004;2023-07;17.675;2023-08;38.582;2023-09;29.20583367;2.828;85.446;2022-10;2023-05
7337;~YEAR ON YEAR~~corporate c~~Saraswati Griya Lestari~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate c;Saraswati Griya Lestari;14604598004.24;2022-10;13345850746.1;2022-11;12926007453.82;2022-12;12796368860.39;2023-01;12768128534.2;2023-02;12751515088.64;2023-03;12734335704.73;2023-04;12107870013.12;2023-05;12082793003.9;2023-06;12065248252.49;2023-07;12047679660.03;2023-08;12062273965.1;2023-09;12691055773.896666;12047679660.03;14604598004.24;202210;202308
7338;~YEAR ON YEAR~~corporate c~~Saraswati Griya Lestari~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate c;Saraswati Griya Lestari;14939897957.69435;2022-10;13617131898.302;2022-11;12994684548.92971;2022-12;12835539063.14768;2023-01;12793832652.31193;2023-02;12767592616.60116;2023-03;12732427459.17566;2023-04;12182327986.389132;2023-05;12103059762.81233;2023-06;12082227044.177391;2023-07;12064681523.700869;2023-08;12048166136.86533;2023-09;12763464054.17563;12048166136.86533;14939897957.69435;202210;202309
7341;~YEAR ON YEAR~~corporate c~~Saraswati Griya Lestari~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate c;Saraswati Griya Lestari;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;0.0;2023-08;1388750.0;2023-09;1388750.0;1388750.0;1388750.0;2022-12;2022-12
7342;~YEAR ON YEAR~~corporate c~~Saraswati Griya Lestari~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate c;Saraswati Griya Lestari;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;0.0;2023-08;60799475.0;2023-09;60799475.0;60799475.0;60799475.0;2023-01;2023-01
16677;~YEAR ON YEAR~~corporate a~~Saratoga Investama Sedaya~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;Saratoga Investama Sedaya;12373546030.841;2022-10;12994090715.79775;2022-11;12937618366.451;2022-12;12547328823.147;2023-01;12841020584.165;2023-02;14146419841.7799;2023-03;14444190180.465;2023-04;16450921409.293;2023-05;18512803183.474503;2023-06;18764076676.39;2023-07;19105153332.485;2023-08;18958582372.107506;2023-09;15339645959.69972;12373546030.841;19105153332.485;202308;202210
16678;~YEAR ON YEAR~~corporate a~~Saratoga Investama Sedaya~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate a;Saratoga Investama Sedaya;12567930860.11201;2022-10;13060240983.97603;2022-11;12707176020.10039;2022-12;12960753947.52212;2023-01;12883996049.05134;2023-02;14709706534.67718;2023-03;14993811827.35102;2023-04;16615480300.2733;2023-05;18304252965.33253;2023-06;18970211816.88914;2023-07;19172350368.33463;2023-08;19252673233.93567;2023-09;15516548742.29628;12567930860.11201;19252673233.93567;202309;202210
16681;~YEAR ON YEAR~~corporate a~~Saratoga Investama Sedaya~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate a;Saratoga Investama Sedaya;4774538094.4;2022-10;1925781637.93;2022-11;1886628861.68;2022-12;1318100532.32;2023-01;884976593.49;2023-02;3652112727.96;2023-03;4937394905.07;2023-04;6167024650.0;2023-05;4781941426.72;2023-06;4784233708.58;2023-07;4284241083.92875;2023-08;2782324792.22;2023-09;3514941584.524896;884976593.49;6167024650.0;2023-05;2023-02
16682;~YEAR ON YEAR~~corporate a~~Saratoga Investama Sedaya~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;corporate a;Saratoga Investama Sedaya;0.0;2022-10;1122364546.326084;2022-11;513541162.5261524;2022-12;53271529.321875;2023-01;290710608.8422461;2023-02;14963645.91;2023-03;1408330467.5998242;2023-04;21254963.586367182;2023-05;2051356854.9060545;2023-06;1460977355.0419922;2023-07;473139186.9878516;2023-08;180219429.3165625;2023-09;690011795.4877281;14963645.91;2051356854.9060545;2023-05;2023-02
16685;~YEAR ON YEAR~~corporate a~~Saratoga Investama Sedaya~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate a;Saratoga Investama Sedaya;1512330364.97;2022-10;710402357.71;2022-11;579345406.13;2022-12;317541265.93;2023-01;412135492.43;2023-02;667861886.425;2023-03;1609110212.785;2023-04;1296841878.6;2023-05;468405552.74;2023-06;1132523160.6;2023-07;975395702.19;2023-08;897430703.51;2023-09;881610332.0016667;317541265.93;1609110212.785;2023-04;2023-01
16686;~YEAR ON YEAR~~corporate a~~Saratoga Investama Sedaya~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;Saratoga Investama Sedaya;645826120.086084;2022-10;762230478.9861523;2022-11;321870323.321875;2022-12;585334382.9122461;2023-01;348739688.2;2023-02;2002317589.2058787;2023-03;342332441.51636714;2023-04;2681147025.1460547;2023-05;1926298123.3619924;2023-06;720967727.9178516;2023-07;629982778.62875;2023-08;944896297.4007812;2023-09;992661914.7236694;321870323.321875;2681147025.1460547;2023-05;2022-12
16687;~YEAR ON YEAR~~corporate a~~Saratoga Investama Sedaya~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;Saratoga Investama Sedaya;11.11;2022-10;31.613;2022-11;16.766000000000002;2022-12;36.764;2023-01;39.188;2023-02;39.996;2023-03;6.969;2023-04;32.926;2023-05;31.209;2023-06;13.837;2023-07;14.847;2023-08;32.219;2023-09;25.62033367;6.969;39.996;2023-03;2023-04
53755;~YEAR ON YEAR~~corporate a~~Sari Kreasi Boga~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;Sari Kreasi Boga;158566662444.47076;2022-10;823118586608.32;2022-11;102026072809.73;2022-12;252850191574.31;2023-01;151844170776.45;2023-02;112063036831.13;2023-03;99754172880.02;2023-04;323568172771.97003;2023-05;248443562235.86;2023-06;200695003052.14;2023-07;356903571505.78;2023-08;309273207846.78;2023-09;261592200944.74677;99754172880.02;823118586608.32;202211;202304
53756;~YEAR ON YEAR~~corporate a~~Sari Kreasi Boga~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate a;Sari Kreasi Boga;177974227454.3939;2022-10;631322087810.4636;2022-11;286823443993.238;2022-12;177888467479.72784;2023-01;205783383827.0625;2023-02;267066791512.9642;2023-03;107475161094.284;2023-04;369366559594.744;2023-05;303656374993.2767;2023-06;235668202576.6852;2023-07;456005329516.4128;2023-08;319673704453.7777;2023-09;294891977858.9192;107475161094.284;631322087810.4636;202211;202304
53759;~YEAR ON YEAR~~corporate a~~Sari Kreasi Boga~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate a;Sari Kreasi Boga;0.0;2022-10;7633327257.6;2022-11;1013133306654.16;2022-12;253557848693.44;2023-01;3840627729.12;2023-02;1239620280992.64;2023-03;225113955.04;2023-04;947114781.07;2023-05;2006442719.5;2023-06;1013520527.71;2023-07;437184885551.28;2023-08;616146381.22;2023-09;269070783203.8891;225113955.04;1239620280992.64;2023-03;2023-04
53760;~YEAR ON YEAR~~corporate a~~Sari Kreasi Boga~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;corporate a;Sari Kreasi Boga;0.0;2022-10;0.0;2022-11;3486426406.33;2022-12;1426839957159.71;2023-01;1393800000.0;2023-02;1393800000.0;2023-03;10776085067.56;2023-04;1214038048.7;2023-05;4376675925.0;2023-06;441981578819.84;2023-07;4143705361.76;2023-08;7016284339.78;2023-09;190262235112.868;1214038048.7;1426839957159.71;2022-11;2023-03
53763;~YEAR ON YEAR~~corporate a~~Sari Kreasi Boga~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate a;Sari Kreasi Boga;21633786934.24;2022-10;663919210590.6;2022-11;1732335583718.56;2022-12;80800202000.0;2023-01;70725730161.07;2023-02;1264014999741.44;2023-03;16679097903.2;2023-04;176345996897.28;2023-05;75806685927.81;2023-06;50541368565.76;2023-07;176749996380.16;2023-08;51469022154.76;2023-09;365085140081.24;16679097903.2;1732335583718.56;2022-12;2023-04
53764;~YEAR ON YEAR~~corporate a~~Sari Kreasi Boga~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;Sari Kreasi Boga;1936560172.09;2022-10;54521244024.27;2022-11;1691832362.47;2022-12;1868784883.63;2023-01;26747935381.38;2023-02;15252890611.93;2023-03;2366141784.38;2023-04;20645014551.67;2023-05;486517359.56;2023-06;1448875949.43;2023-07;26164961113.93;2023-08;3274599162.89;2023-09;13033779779.8025;486517359.56;54521244024.27;2022-11;2023-06
53765;~YEAR ON YEAR~~corporate a~~Sari Kreasi Boga~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;Sari Kreasi Boga;56.156;2022-10;3.838;2022-11;0.202;2022-12;0.707;2023-01;184.83;2023-02;1.212;2023-03;51.914;2023-04;4.747;2023-05;24.543;2023-06;28.381;2023-07;6.0600000000000005;2023-08;43.329;2023-09;33.82658367;0.202;184.83;2023-02;2022-12
26388;~YEAR ON YEAR~~luar negeri amerika~~Sariguna Primatirta~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;luar negeri amerika;Sariguna Primatirta;4352218470.99;2022-10;1564980806.47;2022-11;3574762051.68;2022-12;1281527388.99;2023-01;1987804510.78;2023-02;3145093183.47;2023-03;1903092663.62;2023-04;5922248897.7;2023-05;4007114873.69;2023-06;2633302068.71;2023-07;4761547000.71;2023-08;4130058154.9;2023-09;3271979172.6425;1281527388.99;5922248897.7;202305;202301
26389;~YEAR ON YEAR~~luar negeri amerika~~Sariguna Primatirta~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;luar negeri amerika;Sariguna Primatirta;7147303877.6371;2022-10;3763172270.188;2022-11;4049602705.55058;2022-12;4266575447.81348;2023-01;2054246684.36886;2023-02;2398348357.14406;2023-03;2905394534.9240003;2023-04;1762662353.2171;2023-05;5988188948.32133;2023-06;3375688609.98884;2023-07;2997930293.80145;2023-08;5136307290.966331;2023-09;3820451781.160094;1762662353.2171;7147303877.6371;202210;202305
26392;~YEAR ON YEAR~~luar negeri amerika~~Sariguna Primatirta~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;luar negeri amerika;Sariguna Primatirta;2790458237.38;2022-10;1425118989.0;2022-11;826995928.5;2022-12;444464993.5;2023-01;339807531.0;2023-02;4621129709.5;2023-03;1798471801.5;2023-04;7414703099.98;2023-05;212386942.01;2023-06;1215344564.5;2023-07;4884979049.2;2023-08;2459293086.5;2023-09;2369429494.380833;212386942.01;7414703099.98;2023-05;2023-06
26393;~YEAR ON YEAR~~luar negeri amerika~~Sariguna Primatirta~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;luar negeri amerika;Sariguna Primatirta;0.0;2022-10;967014149.52;2022-11;490596289.0;2022-12;432285858.0;2023-01;168518096.0;2023-02;51820575.0;2023-03;382286804.87;2023-04;646340056.5;2023-05;488219102.5;2023-06;44376875.0;2023-07;259288786.71;2023-08;711031759.41;2023-09;421979850.2281818;44376875.0;967014149.52;2022-10;2023-06
26396;~YEAR ON YEAR~~luar negeri amerika~~Sariguna Primatirta~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;luar negeri amerika;Sariguna Primatirta;0.0;2022-10;13645780720.81;2022-11;7133747879.12;2022-12;4822415197.12;2023-01;355464894.4;2023-02;7414586125.82;2023-03;2928249513.44;2023-04;4477955741.46;2023-05;4112292345.8;2023-06;4014139311.58;2023-07;3220608396.85;2023-08;6224478413.14;2023-09;5304519867.230909;355464894.4;13645780720.81;2022-10;2023-02
26397;~YEAR ON YEAR~~luar negeri amerika~~Sariguna Primatirta~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;luar negeri amerika;Sariguna Primatirta;399662478.24;2022-10;242332798.64;2022-11;356132730.64;2022-12;358464820.64;2023-01;479434775.97;2023-02;644351787.67;2023-03;743725248.32;2023-04;1094702583.44;2023-05;1348350.0;2023-06;1263510.0;2023-07;407045150.0;2023-08;14691831.68;2023-09;395263005.43666667;1263510.0;1094702583.44;2023-05;2023-07
26398;~YEAR ON YEAR~~luar negeri amerika~~Sariguna Primatirta~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;luar negeri amerika;Sariguna Primatirta;10.706;2022-10;12.827;2022-11;28.583;2022-12;59.085;2023-01;123.624;2023-02;13.029;2023-03;30.704;2023-04;14.039;2023-05;0.505;2023-06;0.101;2023-07;8.383000000000001;2023-08;0.505;2023-09;25.17425;0.101;123.624;2023-02;2023-07
12810;~YEAR ON YEAR~~retail b~~Sarimelati Kencana~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;retail b;Sarimelati Kencana;6476219.99;2022-10;6470273.11;2022-11;8059213.19;2022-12;9661703.43;2023-01;1953248.09;2023-02;2273257.5;2023-03;1427049.2;2023-04;2121946.37;2023-05;13169747.54;2023-06;22405388.53;2023-07;19787450.35;2023-08;18342458.5;2023-09;9345662.98333367;1427049.2;22405388.53;202307;202304
12811;~YEAR ON YEAR~~retail b~~Sarimelati Kencana~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;retail b;Sarimelati Kencana;88592624.92826;2022-10;13548546.76033;2022-11;27357503.500290003;2022-12;28949378.37971;2023-01;8421836.303860001;2023-02;16364432.27594;2023-03;28029368.66867;2023-04;12339382.97971;2023-05;16454578.68767;2023-06;31038861.36203;2023-07;45805393.61971;2023-08;37167745.81734;2023-09;29505804.44029367;8421836.303860001;88592624.92826;202210;202302
12813;~YEAR ON YEAR~~retail b~~Sarimelati Kencana~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;retail b;Sarimelati Kencana;0.0;2022-10;0.0;2022-11;106050000.0;2022-12;106050000.0;2023-01;106050000.0;2023-02;55550000.0;2023-03;111100000.0;2023-04;60600000.0;2023-05;111100000.0;2023-06;70700000.0;2023-07;118195250.0;2023-08;106050000.0;2023-09;95144525.0;55550000.0;118195250.0;2023-07;2023-02
12816;~YEAR ON YEAR~~retail b~~Sarimelati Kencana~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;retail b;Sarimelati Kencana;0.0;2022-10;0.0;2022-11;106091337.28;2022-12;106034850.0;2023-01;113734418.35;2023-02;110762215.6;2023-03;111934090.32;2023-04;110385425.0;2023-05;110133761.28;2023-06;108643175.0;2023-07;277750.0;2023-08;107433279.84;2023-09;98543030.267;277750.0;113734418.35;2023-02;2023-08
12817;~YEAR ON YEAR~~retail b~~Sarimelati Kencana~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;retail b;Sarimelati Kencana;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;104447465.32;2023-08;104434557.52;2023-09;104441011.42;104434557.52;104447465.32;2022-12;2023-01
12818;~YEAR ON YEAR~~retail b~~Sarimelati Kencana~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;retail b;Sarimelati Kencana;0.0;2022-10;0.0;2022-11;0.0;2022-12;99.485;2023-01;99.485;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;0.0;2023-08;0.0;2023-09;19.897;0.0;99.485;2023-01;2023-08
13520;~YEAR ON YEAR~~retail b~~Sat Nusapersada~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;retail b;Sat Nusapersada;20211112724.475;2022-10;23063045291.989;2022-11;24756818761.945;2022-12;22018601850.92;2023-01;22282538277.87;2023-02;22308455535.077;2023-03;22360766269.44;2023-04;22291278945.13;2023-05;22587467973.265;2023-06;23044747357.42;2023-07;22807858794.1;2023-08;22532264090.67;2023-09;22522079656.025085;20211112724.475;24756818761.945;202212;202210
13521;~YEAR ON YEAR~~retail b~~Sat Nusapersada~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;retail b;Sat Nusapersada;20378169234.89262;2022-10;20536868685.3685;2022-11;25020663847.50884;2022-12;22602427186.428417;2023-01;23516749731.58936;2023-02;22991029221.488;2023-03;22895663424.461857;2023-04;25339067922.48264;2023-05;23002526250.67313;2023-06;22539908969.03399;2023-07;22503519434.98163;2023-08;22553594523.439663;2023-09;22823349036.029053;20378169234.89262;25339067922.48264;202305;202210
13524;~YEAR ON YEAR~~retail b~~Sat Nusapersada~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;retail b;Sat Nusapersada;3999663.63;2022-10;3079742967.63;2022-11;8483612687.22;2022-12;20577926108.66;2023-01;9493999741.44;2023-02;6694291249.38;2023-03;10605585774.75;2023-04;5781186229.62;2023-05;9790267580.38;2023-06;2398750000.0;2023-07;2150129930.9075;2023-08;2474487057.86;2023-09;6794498249.289791;3999663.63;20577926108.66;2023-01;2022-10
13525;~YEAR ON YEAR~~retail b~~Sat Nusapersada~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;retail b;Sat Nusapersada;0.0;2022-10;7152372289.030625;2022-11;2049276317.593125;2022-12;8512326565.450313;2023-01;40871292.765;2023-02;17184179005.19;2023-03;4185379304.3025;2023-04;8548825194.8625;2023-05;4649221984.0825;2023-06;43597868.06;2023-07;47689653.79;2023-08;99868531.5925;2023-09;4773964364.247188;40871292.765;17184179005.19;2023-02;2023-01
13528;~YEAR ON YEAR~~retail b~~Sat Nusapersada~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;retail b;Sat Nusapersada;91821633.08;2022-10;41743275.76;2022-11;52493210.76;2022-12;45824104.0;2023-01;18305433608.92;2023-02;80314796.0;2023-03;1236037773.76;2023-04;81135450.29;2023-05;129653700.0;2023-06;265550137.28;2023-07;427412082.8;2023-08;642237730.41;2023-09;1783304791.9216666;41743275.76;18305433608.92;2023-02;2022-11
13529;~YEAR ON YEAR~~retail b~~Sat Nusapersada~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;retail b;Sat Nusapersada;4757380856.570625;2022-10;2016985248.033125;2022-11;13195364207.780312;2022-12;3773861697.805;2023-01;18517552731.25;2023-02;6697206120.7425;2023-03;10747210650.4925;2023-04;5992194061.3225;2023-05;900075591.52;2023-06;1799687923.31;2023-07;2923730913.5775;2023-08;2317824054.2625;2023-09;6136589504.722215;900075591.52;18517552731.25;2023-02;2023-06
13530;~YEAR ON YEAR~~retail b~~Sat Nusapersada~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;retail b;Sat Nusapersada;67.165;2022-10;39.693;2022-11;78.37599999999999;2022-12;18.483;2023-01;70.09400000000001;2023-02;62.216;2023-03;56.661;2023-04;58.075;2023-05;9.292;2023-06;74.336;2023-07;137.36;2023-08;90.9;2023-09;63.55425;9.292;137.36;2023-08;2023-06
30105;~YEAR ON YEAR~~corporate a~~Satria Antaran Prima~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;Satria Antaran Prima;12285360176.47;2022-10;10580332872.01;2022-11;8255177701.690001;2022-12;10024486380.4;2023-01;9129408143.64;2023-02;922531830.52;2023-03;598921495.8;2023-04;7039641227.09;2023-05;23244636001.91;2023-06;25750804997.32;2023-07;12552299814.18;2023-08;4217857873.04;2023-09;10383454876.1725;598921495.8;25750804997.32;202307;202304
30106;~YEAR ON YEAR~~corporate a~~Satria Antaran Prima~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate a;Satria Antaran Prima;1122930035.02971;2022-10;2051650316.571;2022-11;1895603539.32652;2022-12;2245207477.78174;2023-01;2641608173.1175;2023-02;2529986562.22522;2023-03;1591218311.37933;2023-04;7002381578.77797;2023-05;7197431729.086989;2023-06;7985599832.29319;2023-07;5268186548.50246;2023-08;4808519657.99066;2023-09;3861693646.840192;1122930035.02971;7985599832.29319;202307;202210
30109;~YEAR ON YEAR~~corporate a~~Satria Antaran Prima~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate a;Satria Antaran Prima;17860201084.1;2022-10;8549071861.86;2022-11;18474395227.23;2022-12;15447546897.89;2023-01;13998763056.42;2023-02;8005693143.55;2023-03;22022378398.48;2023-04;29660537757.67;2023-05;20750619031.58;2023-06;28184270951.64;2023-07;31937974545.76;2023-08;16077677625.99;2023-09;19247427465.18084;8005693143.55;31937974545.76;2023-08;2023-03
30110;~YEAR ON YEAR~~corporate a~~Satria Antaran Prima~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;corporate a;Satria Antaran Prima;0.0;2022-10;19537406526.58;2022-11;20585822464.4;2022-12;746762142.58;2023-01;948813332.41;2023-02;1175988675.23;2023-03;267381427.87;2023-04;2695182538.63;2023-05;3179251600.62;2023-06;288212820.28000003;2023-07;2085747153.92;2023-08;3882653736.2;2023-09;5035747492.610909;267381427.87;20585822464.4;2022-11;2023-03
30113;~YEAR ON YEAR~~corporate a~~Satria Antaran Prima~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate a;Satria Antaran Prima;56506529946.53;2022-10;61376229053.17;2022-11;20362339562.4;2022-12;9431927794.71;2023-01;36360024743.99;2023-02;32102424804.14;2023-03;39041996678.56;2023-04;44983767472.36;2023-05;10833583517.14;2023-06;40293876355.85;2023-07;49239913621.24;2023-08;40012151977.57;2023-09;36712063793.97167;9431927794.71;61376229053.17;2022-11;2023-01
30114;~YEAR ON YEAR~~corporate a~~Satria Antaran Prima~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;Satria Antaran Prima;4754469871.12;2022-10;2814866354.91;2022-11;41266787434.81;2022-12;21794703364.22;2023-01;6851462684.2;2023-02;12274389711.0;2023-03;11463977005.83;2023-04;18045149876.26;2023-05;1409470886.29;2023-06;8488999152.56;2023-07;38859845067.26;2023-08;23431641424.75;2023-09;15954646902.7675;1409470886.29;41266787434.81;2022-12;2023-06
30115;~YEAR ON YEAR~~corporate a~~Satria Antaran Prima~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;Satria Antaran Prima;12.827;2022-10;9.797;2022-11;216.847;2022-12;134.229;2023-01;45.652;2023-02;149.884;2023-03;46.864;2023-04;55.55;2023-05;6.767;2023-06;28.28;2023-07;122.917;2023-08;118.574;2023-09;79.01566633;6.767;216.847;2022-12;2023-06
40876;~YEAR ON YEAR~~bumn & institusi pemerintah~~Satria Mega Kencana~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;bumn & institusi pemerintah;Satria Mega Kencana;97353230.37;2022-10;66772633.18;2022-11;27749260.15;2022-12;51781154.7;2023-01;22496732.93;2023-02;58408270.71;2023-03;56390345.25;2023-04;55262458.05;2023-05;53286681.91;2023-06;55227952.41;2023-07;56327282.87;2023-08;57451048.26;2023-09;54875587.56583367;22496732.93;97353230.37;202210;202302
40877;~YEAR ON YEAR~~bumn & institusi pemerintah~~Satria Mega Kencana~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;bumn & institusi pemerintah;Satria Mega Kencana;94280215.1871;2022-10;91234918.39067;2022-11;16470413.82319;2022-12;32038938.82913;2023-01;47599138.455570005;2023-02;48853172.03058;2023-03;54471332.75933;2023-04;58417823.55058;2023-05;52512520.647;2023-06;52489068.68435001;2023-07;55478080.01797;2023-08;60391223.37167;2023-09;55353070.47892867;16470413.82319;94280215.1871;202210;202212
